parcelid,fips,tax_value,tax_amount,tax_rate
17286427,6111.0,388205.0,4071.5,0.010488015352713128
11982046,6037.0,93671.0,1171.87,0.012510488838594654
13913096,6059.0,67610.0,1101.1,0.016286052359118473
17285597,6111.0,471259.0,5263.74,0.011169526735828918
14295766,6059.0,858193.0,9354.48,0.010900205431645328
14296536,6059.0,912494.0,9850.94,0.010795621669841117
12096750,6037.0,292762.0,3448.65,0.011779705016361414
14300135,6059.0,318739.0,3308.44,0.010379777811940176
11964831,6037.0,421734.0,5022.43,0.01190899951154045
13083122,6037.0,245335.0,3197.02,0.013031242994273136
12091538,6037.0,447034.0,5479.33,0.01225707664293991
13863739,6059.0,905037.0,10117.88,0.011179520837269636
14227879,6059.0,211905.0,2463.38,0.011624926264127793
12073087,6037.0,923000.0,10044.73,0.010882697724810401
11978430,6037.0,277387.0,3315.88,0.011953984865909362
11304028,6037.0,309623.0,4519.29,0.01459610558647129
11154946,6037.0,239000.0,3242.98,0.013568953974895397
11304766,6037.0,282694.0,4152.43,0.014688780094377667
11155839,6037.0,288114.0,3979.07,0.01381074852315403
14239086,6059.0,345185.0,3840.82,0.011126845025131452
17299269,6111.0,695446.0,8750.9,0.012583148080512361
14242936,6059.0,728060.0,8269.5,0.011358267175782215
12077436,6037.0,91772.0,1038.63,0.011317504249662208
14246989,6059.0,369853.0,4424.12,0.011961833485195469
13902495,6059.0,71680.0,1054.76,0.01471484375
11151154,6037.0,605785.0,10380.91,0.017136294229801
12079195,6037.0,663523.0,7245.44,0.010919651617200911
10751062,6037.0,385379.0,4623.37,0.011996943268834057
13903362,6059.0,367067.0,4292.9,0.011695140124282487
17293431,6111.0,177292.0,2588.76,0.014601674074408322
13904450,6059.0,463423.0,5373.62,0.011595496986554401
13904589,6059.0,419390.0,4888.56,0.011656358043825556
12082711,6037.0,179377.0,1976.29,0.011017521755854987
17299711,6111.0,344169.0,4700.96,0.013658871077871627
14257519,6059.0,456884.0,5283.26,0.011563679183337566
14307758,6059.0,741132.0,7670.64,0.010349897184307249
12099785,6037.0,297953.0,3614.18,0.012130033931526113
17282402,6111.0,57881.0,699.28,0.01208133929959745
14352385,6059.0,911795.0,12232.38,0.01341571296179514
14210519,6059.0,426645.0,4682.7,0.010975635481489294
11114131,6037.0,422400.0,6303.74,0.014923626893939394
14362489,6059.0,679021.0,7929.96,0.01167851951559672
17268343,6111.0,135553.0,1469.92,0.01084387656488606
17268230,6111.0,357423.0,3816.04,0.010676537324122957
11983563,6037.0,657562.0,8050.03,0.012242237233903419
11429163,6037.0,162976.0,2142.38,0.01314537109758492
14371342,6059.0,396624.0,4170.9,0.010516005082899672
13015122,6037.0,400000.0,4857.22,0.01214305
11434035,6037.0,257127.0,3287.83,0.012786794074523484
11109954,6037.0,458300.0,6154.51,0.01342899847261619
14375018,6059.0,679481.0,7072.28,0.010408355789197932
13010223,6037.0,286795.0,3663.72,0.012774699698390835
11109247,6037.0,279593.0,3959.78,0.014162657863394292
12060624,6037.0,656000.0,7130.87,0.010870228658536586
13936053,6059.0,419805.0,5044.1,0.012015340455687761
10956664,6037.0,72522.0,824.09,0.01136331044372742
10956664,6037.0,72522.0,824.09,0.01136331044372742
14382336,6059.0,515696.0,5332.34,0.010340084080543576
12997311,6037.0,318583.0,4299.25,0.013494913413458973
11105524,6037.0,130459.0,1967.32,0.015079986815781203
11943895,6037.0,381855.0,4685.63,0.012270704848699113
17261780,6111.0,486000.0,5596.14,0.011514691358024692
11443618,6037.0,220907.0,3029.59,0.013714323221989344
13938116,6059.0,109487.0,1078.0,0.009845917780193083
14346624,6059.0,357709.0,3699.5,0.010342205535784674
14310807,6059.0,376092.0,3825.36,0.010171341054848283
10757844,6037.0,359608.0,4378.45,0.012175619007363574
13078281,6037.0,205873.0,2895.36,0.014063816041928762
14311568,6059.0,350548.0,3619.54,0.010325376268014651
11132974,6037.0,300000.0,4721.75,0.015739166666666665
14219072,6059.0,346860.0,3529.58,0.010175805800611197
13076108,6037.0,192897.0,2634.93,0.013659776979424252
14316574,6059.0,110943.0,1642.44,0.014804358995159677
13073408,6037.0,398000.0,4750.16,0.011935075376884421
11961198,6037.0,675140.0,8238.96,0.01220333560446722
12103094,6037.0,516440.0,5928.63,0.011479804043064054
13061696,6037.0,326998.0,4395.77,0.013442803931522519
14216834,6059.0,685293.0,7426.6,0.01083711638671342
14327283,6059.0,999937.0,14352.8,0.014353704283369852
13059612,6037.0,131092.0,1736.17,0.013243905043786044
12106218,6037.0,525532.0,6069.97,0.011550143473660976
12106220,6037.0,569542.0,6640.53,0.0116594210786913
11124072,6037.0,381972.0,5125.35,0.013418130124721185
12106804,6037.0,306400.0,3624.4,0.011828981723237599
13055159,6037.0,461683.0,5539.97,0.011999510486632604
13925741,6059.0,910234.0,10470.72,0.01150332771573024
10762647,6037.0,299255.0,3674.42,0.012278558420076524
11119286,6037.0,519900.0,7599.01,0.01461629159453741
11118675,6037.0,468871.0,6962.56,0.01484962814932039
13038763,6037.0,80034.0,1231.18,0.015383212134842693
12206214,6037.0,218278.0,2653.73,0.012157569704688516
11503450,6037.0,1208147.0,13528.79,0.01119796680370849
12605796,6037.0,461667.0,5941.09,0.012868777712073854
14013710,6059.0,82170.0,1198.46,0.014585128392357309
12651169,6037.0,73057.0,1059.65,0.014504428049331346
10958692,6037.0,61248.0,693.91,0.011329512800417973
14144540,6059.0,807824.0,9201.4,0.011390352353978095
14153047,6059.0,251559.0,3195.2,0.012701592866882123
14696149,6059.0,20232.0,221.0,0.010923289837880585
17157638,6111.0,643000.0,7630.08,0.011866376360808709
14695408,6059.0,401000.0,4412.18,0.011002942643391522
11636087,6037.0,381047.0,4594.99,0.012058853632229095
14636841,6059.0,542220.0,8692.02,0.016030430452583823
10989164,6037.0,414373.0,5233.79,0.012630625064857025
14013564,6059.0,601000.0,7163.58,0.011919434276206323
12559012,6037.0,441610.0,5365.77,0.012150472136047644
14678189,6059.0,509743.0,5196.3,0.010193960485970382
11259993,6037.0,195000.0,2520.02,0.012923179487179488
14146608,6059.0,807804.0,9021.12,0.011167461413907336
12553781,6037.0,96810.0,1279.54,0.013217023034810453
12554345,6037.0,284269.0,3397.62,0.011952129848840358
11620801,6037.0,604073.0,7255.3,0.012010634476296739
12644054,6037.0,370000.0,4460.61,0.012055702702702701
12038271,6037.0,1336909.0,16295.52,0.012188952277230537
12707169,6037.0,111988.0,1953.26,0.017441690181090833
12598822,6037.0,443000.0,5039.97,0.011376907449209933
12707094,6037.0,1365510.0,15335.55,0.011230639101874024
11874083,6037.0,177794.0,2304.91,0.012963935790859082
11657271,6037.0,835617.0,10015.45,0.011985694403057861
14152495,6059.0,76935.0,1106.42,0.014381230909209074
10918559,6037.0,741035.0,9107.42,0.012290134743972957
17193859,6111.0,1248873.0,13554.32,0.010853241282340158
12568235,6037.0,309670.0,3828.01,0.012361578454483806
14637931,6059.0,152147.0,1397.84,0.009187430577007761
12656147,6037.0,436159.0,5316.05,0.01218833040244498
10935103,6037.0,875652.0,10551.21,0.012049547080346987
12600861,6037.0,513846.0,5955.55,0.01159014568567236
10933246,6037.0,142445.0,1977.07,0.013879532451121486
11997517,6037.0,1300000.0,15690.27,0.012069438461538462
14684044,6059.0,229152.0,2921.78,0.012750401480240191
17165618,6111.0,228445.0,2667.82,0.011678171988881351
14653072,6059.0,228441.0,3040.84,0.01331127074386822
14143493,6059.0,834000.0,9380.72,0.011247865707434052
11191297,6037.0,325800.0,4974.71,0.015269214241866176
10972416,6037.0,494109.0,6022.31,0.012188221627211811
12238909,6037.0,272636.0,3756.03,0.013776720609163868
10972154,6037.0,62706.0,793.52,0.01265461040410806
10969305,6037.0,157585.0,2097.28,0.013308880921407496
12245494,6037.0,416091.0,5110.54,0.01228226517756933
11875172,6037.0,206362.0,2689.89,0.013034812610848896
10963474,6037.0,388000.0,4670.43,0.012037190721649485
14140814,6059.0,624141.0,7107.4,0.01138749096758585
12693122,6037.0,765000.0,9282.01,0.012133346405228758
12030434,6037.0,483115.0,5890.85,0.012193473603593349
12657932,6037.0,882251.0,10596.59,0.012010856320933612
10982024,6037.0,91197.0,1139.31,0.012492845159380242
10981913,6037.0,166548.0,2019.73,0.012127014434277205
10805206,6037.0,272087.0,3334.38,0.01225483025649884
12579098,6037.0,267292.0,3844.63,0.014383632880894304
12582762,6037.0,165680.0,2539.29,0.01532647271849348
11596123,6037.0,750000.0,9054.89,0.012073186666666666
10977283,6037.0,295000.0,4222.19,0.01431250847457627
14656361,6059.0,104676.0,1488.72,0.0142221712713516
10930047,6037.0,918814.0,11061.2,0.012038562755900543
14042131,6059.0,88629.0,1223.3,0.013802480000902638
12756589,6037.0,260802.0,3430.35,0.01315308164814687
12554566,6037.0,497471.0,6131.59,0.012325522492768424
11186384,6037.0,364307.0,5689.78,0.015618091335055324
14714833,6059.0,657564.0,6535.08,0.009938317791119951
12544074,6037.0,49863.0,765.07,0.015343441028417866
12748663,6037.0,292207.0,3874.06,0.013257930165944004
14055013,6059.0,258316.0,3122.84,0.012089224051162143
14614681,6059.0,460000.0,4682.4,0.010179130434782607
10814907,6037.0,743765.0,9103.53,0.012239793483156644
11623820,6037.0,1073690.0,13014.1,0.012120910132347326
11572255,6037.0,719695.0,8611.15,0.011964999062102695
12619403,6037.0,213727.0,3207.94,0.015009521492371109
11565477,6037.0,970000.0,11665.35,0.012026134020618556
14669652,6059.0,193425.0,2442.96,0.012630011632415665
12745857,6037.0,79501.0,1237.27,0.015562948893724607
14620940,6059.0,370125.0,3643.56,0.009844133738601824
14620930,6059.0,194169.0,1876.46,0.009664055539246739
12734057,6037.0,113680.0,1733.21,0.015246393384940183
11008468,6037.0,322435.0,5518.28,0.017114395149409958
14003519,6059.0,460000.0,5403.78,0.011747347826086956
12040761,6037.0,477261.0,5203.05,0.010901896446598402
14670472,6059.0,374515.0,3689.9,0.009852475868790303
14670274,6059.0,251873.0,3417.0,0.013566360824701338
14670449,6059.0,422093.0,4169.8,0.009878865558064219
11883945,6037.0,1454099.0,17020.43,0.01170513837090872
11881205,6037.0,693000.0,8037.51,0.011598138528138529
11883490,6037.0,594796.0,7323.56,0.012312725707637577
17150258,6111.0,285257.0,3444.54,0.012075216383822307
14055842,6059.0,942000.0,10397.8,0.0110380042462845
10947390,6037.0,98485.0,1230.19,0.012491140782860335
12003412,6037.0,248201.0,3068.24,0.012361916350054994
11627156,6037.0,154276.0,1803.26,0.011688532240918873
10910451,6037.0,227942.0,2773.38,0.01216704249326583
12253610,6037.0,311774.0,4092.35,0.013126014356553145
10913432,6037.0,903893.0,10893.9,0.012052200868908156
10993602,6037.0,220309.0,2828.93,0.012840737328025636
10911855,6037.0,948688.0,11501.86,0.012123964886242896
14136021,6059.0,391010.0,4506.16,0.011524411140380041
10802290,6037.0,144518.0,2043.71,0.014141560220872141
17199549,6111.0,693000.0,7719.02,0.011138556998556998
14028394,6059.0,794101.0,8883.02,0.0111862596823326
14670618,6059.0,396341.0,3991.96,0.010072033930378133
12624362,6037.0,524121.0,6493.56,0.012389429158534004
11856428,6037.0,422000.0,5399.25,0.012794431279620853
12739842,6037.0,74094.0,1221.4,0.01648446567873242
11010722,6037.0,590000.0,7251.44,0.01229057627118644
14709689,6059.0,158350.0,1646.42,0.01039734764761604
12299495,6037.0,321000.0,4164.07,0.012972180685358254
14613704,6059.0,261015.0,2552.02,0.009777292492768614
11228340,6037.0,92349.0,1210.36,0.01310636823354882
14671181,6059.0,451906.0,7384.36,0.016340477886994196
12545377,6037.0,305000.0,3704.35,0.012145409836065574
12641456,6037.0,421461.0,5199.81,0.012337582836846115
11111449,6037.0,296008.0,4176.45,0.014109247047377097
10934577,6037.0,825000.0,9916.49,0.012019987878787879
17074158,6111.0,516340.0,5450.84,0.010556687454003176
17165569,6111.0,360000.0,4301.52,0.011948666666666668
14726137,6059.0,437000.0,4366.06,0.009990983981693364
11124195,6037.0,524976.0,6988.03,0.013311141842674712
17086463,6111.0,539746.0,5761.28,0.010674057797556627
14216820,6059.0,890000.0,9469.88,0.010640314606741572
17276833,6111.0,907212.0,9704.88,0.010697477546593299
10743751,6037.0,284769.0,3466.52,0.012173094683761224
11122916,6037.0,583700.0,8271.14,0.014170190166181257
17172239,6111.0,578000.0,6521.44,0.011282768166089965
14349215,6059.0,408085.0,5845.14,0.014323339500349194
14104790,6059.0,538477.0,6676.62,0.012399081112099496
10859065,6037.0,470000.0,5746.97,0.01222759574468085
17076573,6111.0,667000.0,7453.28,0.011174332833583208
14677458,6059.0,310660.0,3215.74,0.010351316551857335
17139939,6111.0,275910.0,2908.42,0.010541190968069299
17139939,6111.0,275910.0,2908.42,0.010541190968069299
14343782,6059.0,214885.0,2266.26,0.01054638527584522
11118802,6037.0,392989.0,6147.2,0.01564216810139724
14676605,6059.0,845000.0,8823.2,0.010441656804733728
10940370,6037.0,562000.0,6239.5,0.011102313167259787
14349506,6059.0,1130395.0,13178.02,0.011657889498803515
17116112,6111.0,335605.0,3587.58,0.010689888410482561
17076947,6111.0,541000.0,5752.24,0.01063260628465804
14348954,6059.0,1475636.0,17449.04,0.011824758951394518
17078502,6111.0,592930.0,6220.7,0.010491457676285565
17116748,6111.0,132362.0,1461.5,0.011041688702195494
10814971,6037.0,512032.0,6361.65,0.012424321136178989
17276047,6111.0,656734.0,6988.22,0.010640868296753328
10860236,6037.0,237947.0,2906.89,0.012216544020307042
14672852,6059.0,880204.0,9508.08,0.010802132232982355
14727238,6059.0,543655.0,6321.34,0.011627484342091952
10945809,6037.0,569006.0,6238.01,0.010962995117801922
11162664,6037.0,435068.0,5823.72,0.013385769580847133
17270134,6111.0,620000.0,6645.88,0.010719161290322582
17082087,6111.0,244876.0,2669.0,0.010899393978993449
10762089,6037.0,264714.0,3333.54,0.012592987148394116
17080987,6111.0,223876.0,2375.68,0.010611588557951723
14334030,6059.0,1352225.0,15068.84,0.011143737173917062
11205734,6037.0,165683.0,2923.89,0.017647495518550483
10925202,6037.0,541583.0,5930.03,0.010949438959494667
14217320,6059.0,426405.0,4678.68,0.010972385408238647
17111484,6111.0,265955.0,4632.74,0.017419262657216446
10904744,6037.0,393502.0,4799.16,0.012196024416648453
14247354,6059.0,93733.0,1384.8,0.014773878996724738
17104208,6111.0,140923.0,1598.06,0.011339951604777077
17144925,6111.0,7771.0,106.32,0.013681636854973618
14255962,6059.0,64329.0,1069.14,0.016619875950193538
14057185,6059.0,443011.0,5033.22,0.011361388317671571
14228514,6059.0,564000.0,6174.6,0.010947872340425532
11147806,6037.0,211742.0,3007.21,0.014202236684266702
11197962,6037.0,141468.0,2459.21,0.017383507224248595
11146734,6037.0,424568.0,5675.96,0.013368788980799306
11146464,6037.0,390870.0,5435.52,0.013906209225573722
10914688,6037.0,112821.0,1489.62,0.01320339298534847
14722450,6059.0,218056.0,2714.58,0.012449003925597094
17289769,6111.0,611198.0,7210.76,0.0117977480292802
17300570,6111.0,1056140.0,12143.28,0.011497793853087659
14703684,6059.0,374000.0,3799.38,0.010158770053475936
17145116,6111.0,353534.0,4223.1,0.011945385733762524
17298552,6111.0,408413.0,5438.34,0.013315785736497124
10849728,6037.0,504000.0,6074.23,0.01205204365079365
10719160,6037.0,402508.0,4954.33,0.012308649765967385
10907266,6037.0,706317.0,8571.96,0.012136137173535394
10719597,6037.0,223489.0,2808.24,0.01256545064857778
14233917,6059.0,217512.0,2629.34,0.012088252602155285
11154978,6037.0,153952.0,2324.88,0.015101330284764083
17297599,6111.0,680544.0,8579.8,0.01260726712747449
10907729,6037.0,441848.0,5344.2,0.012095109630461153
17108657,6111.0,288677.0,3043.82,0.010544033643137487
10850571,6037.0,497472.0,6099.58,0.012261152386465971
11153387,6037.0,444243.0,5871.77,0.013217473319782192
11155962,6037.0,248390.0,3649.44,0.014692378920246387
14711401,6059.0,342744.0,4138.38,0.012074259505636861
11153288,6037.0,225384.0,3070.43,0.013623105455578035
14230927,6059.0,486864.0,5377.4,0.011044973544973545
11144342,6037.0,162335.0,2768.36,0.01705337727538732
10820629,6037.0,237037.0,2882.85,0.012162025337816459
14219878,6059.0,832000.0,8982.88,0.010796730769230769
14308741,6059.0,786801.0,8198.42,0.01041994100160015
14691583,6059.0,244076.0,2921.56,0.011969878234648224
14688352,6059.0,126150.0,1724.46,0.013669916765755054
17089095,6111.0,366000.0,3898.48,0.010651584699453553
17088911,6111.0,343743.0,3592.04,0.01044978370468635
14219106,6059.0,322185.0,3673.92,0.011403137948694074
14686228,6059.0,476000.0,6007.98,0.012621806722689075
11132939,6037.0,341000.0,5218.19,0.015302609970674485
11132936,6037.0,206196.0,3608.5,0.017500339482822168
14314478,6059.0,1034695.0,11133.5,0.010760175703951406
10856579,6037.0,365281.0,4375.25,0.01197776506306104
17087404,6111.0,89451.0,1054.82,0.011792154363841656
14321269,6059.0,621658.0,6391.48,0.010281344404801353
14725294,6059.0,527590.0,6169.4,0.011693549915654201
14683011,6059.0,448740.0,7580.48,0.01689281098186032
14725397,6059.0,568000.0,7128.06,0.012549401408450706
11133715,6037.0,497442.0,8462.34,0.017011711918173376
14137858,6059.0,633000.0,7310.8,0.011549447077409163
14693956,6059.0,316973.0,3714.8,0.011719610187618504
167636727,6037.0,242900.0,3865.75,0.0159149855907781
14276885,6059.0,773816.0,8468.9,0.010944333019735958
11193443,6037.0,339000.0,5280.52,0.01557675516224189
11143756,6037.0,403856.0,5523.37,0.013676582742363615
17093971,6111.0,285000.0,2982.62,0.010465333333333333
14282205,6059.0,667392.0,7658.48,0.011475234944380514
11141164,6037.0,184923.0,2761.11,0.014931133498807612
14288747,6059.0,324583.0,3938.14,0.012132921317505846
14290024,6059.0,435591.0,5473.24,0.012565089728667487
10919243,6037.0,234011.0,2876.84,0.012293610129438361
10820002,6037.0,455000.0,5568.21,0.012237824175824176
14723526,6059.0,318311.0,3656.18,0.01148618803622872
14139377,6059.0,692000.0,7960.0,0.011502890173410404
14696523,6059.0,1497493.0,15593.76,0.010413244001808356
14295425,6059.0,338131.0,3822.64,0.011305204196006873
14724158,6059.0,349000.0,3876.3,0.011106876790830946
11136095,6037.0,1035533.0,13522.78,0.013058762975202143
10923116,6037.0,295287.0,3747.95,0.012692566892548605
14305540,6059.0,396139.0,4115.46,0.010388929138509462
14373336,6059.0,441690.0,4648.24,0.010523761008852363
14469573,6059.0,550655.0,7827.64,0.014215143783312602
14632950,6059.0,116938.0,1614.26,0.013804409174092255
14470069,6059.0,547737.0,5490.58,0.01002411741401439
14184486,6059.0,332429.0,4347.82,0.013078943172827881
14121851,6059.0,59281.0,996.94,0.016817192692430965
10991073,6037.0,358000.0,4412.94,0.012326648044692736
14472557,6059.0,472689.0,4350.52,0.009203768228158472
14184125,6059.0,837000.0,9626.98,0.011501768219832736
10788749,6037.0,414565.0,5176.04,0.012485472724421985
14468864,6059.0,330693.0,4715.96,0.01426084011454733
17229161,6111.0,206848.0,2754.88,0.013318378712871287
17130647,6111.0,35339.0,484.04,0.01369704858654744
14477851,6059.0,1067000.0,10314.44,0.00966676663542643
10991689,6037.0,509146.0,6273.95,0.01232249688694402
14478868,6059.0,345730.0,3249.3,0.009398374454053742
14479468,6059.0,428977.0,3911.86,0.009119043678332404
10840420,6037.0,426000.0,5215.87,0.012243826291079812
10890182,6037.0,494539.0,6042.23,0.01221790394690813
17226671,6111.0,283000.0,3278.36,0.011584310954063605
17198868,6111.0,325411.0,3710.84,0.011403548128366896
17138159,6111.0,222742.0,2379.5,0.010682763017302529
14185861,6059.0,381765.0,4494.34,0.011772530221471324
14754670,6059.0,281981.0,2807.64,0.009956841063759615
14459345,6059.0,1244696.0,19233.54,0.015452399622076396
11065658,6037.0,381972.0,4773.37,0.01249664896903438
10836158,6037.0,525000.0,6382.61,0.01215735238095238
14635409,6059.0,487320.0,4946.1,0.010149593696133958
14462221,6059.0,543691.0,5449.64,0.010023414034810215
11173351,6037.0,336000.0,4535.35,0.013498065476190478
11064513,6037.0,49448.0,721.8,0.014597152564309981
14463489,6059.0,1123120.0,15724.66,0.014000872569271315
11063642,6037.0,616141.0,7641.18,0.01240167429208574
10892780,6037.0,589000.0,7088.88,0.012035449915110357
14186915,6059.0,657514.0,7572.52,0.011516895457739304
14633769,6059.0,108880.0,1064.52,0.009777002204261573
11062772,6037.0,123807.0,1627.64,0.013146591065125559
17194875,6111.0,1024142.0,11216.42,0.010952016419598063
14632992,6059.0,130529.0,1762.14,0.013499988508300838
14186237,6059.0,312195.0,3818.56,0.012231329777863195
11174046,6037.0,223769.0,3178.91,0.014206212656802327
10715819,6037.0,334433.0,4062.42,0.01214718643196096
14114439,6059.0,616000.0,7162.22,0.01162698051948052
14481595,6059.0,588552.0,6224.84,0.010576533594312822
14457981,6059.0,616778.0,10520.78,0.017057644727924797
14481744,6059.0,1184796.0,12106.1,0.010217877170415836
14483122,6059.0,984000.0,10085.52,0.010249512195121952
11004031,6037.0,629340.0,10646.5,0.016916928846092732
14531980,6059.0,148545.0,1545.34,0.010403177488303206
14619833,6059.0,776651.0,8691.46,0.0111909467701709
14617946,6059.0,612000.0,8595.1,0.014044281045751634
14744480,6059.0,305862.0,3477.74,0.01137029117706678
11033165,6037.0,401700.0,4973.89,0.012382101070450586
14597833,6059.0,111000.0,1468.98,0.013234054054054055
11008244,6037.0,278696.0,3513.32,0.012606280678588858
14172552,6059.0,404000.0,4943.62,0.012236683168316831
14620312,6059.0,97002.0,1014.26,0.010456073070658337
14601592,6059.0,475000.0,5176.96,0.010898863157894737
14604499,6059.0,474629.0,5173.12,0.01089929186796424
10797827,6037.0,405688.0,5029.0,0.012396225670958964
14605266,6059.0,388000.0,4824.28,0.012433711340206184
14614055,6059.0,378790.0,4886.18,0.012899442963119408
17135618,6111.0,323195.0,3436.18,0.010631909528303346
14607918,6059.0,387487.0,4388.1,0.011324508951268044
14167543,6059.0,181196.0,1973.12,0.010889423607585156
11015203,6037.0,572127.0,7044.89,0.012313507315683406
14609554,6059.0,375898.0,3054.26,0.008125236101282796
11019581,6037.0,159623.0,2084.99,0.013061964754452678
14531053,6059.0,527866.0,5941.6,0.011255886910693244
11002847,6037.0,275000.0,3297.59,0.011991236363636365
11038515,6037.0,247358.0,3124.93,0.012633227953007382
14628741,6059.0,488771.0,4960.8,0.010149538331856842
17225069,6111.0,765000.0,8586.64,0.011224366013071896
14748362,6059.0,362000.0,3807.34,0.010517513812154697
14628180,6059.0,125096.0,1722.82,0.01377198311696617
11176370,6037.0,300475.0,4464.95,0.014859638905066976
17224353,6111.0,741322.0,7822.46,0.010552040813573589
14488595,6059.0,660927.0,6636.0,0.010040443195693322
11048642,6037.0,68916.0,969.97,0.014074670613500494
17224325,6111.0,760824.0,8027.74,0.010551375876681071
14627726,6059.0,310914.0,4936.24,0.015876544639353646
14179400,6059.0,400635.0,4983.14,0.012438104509091817
14624942,6059.0,548832.0,6221.2,0.011335344877849688
14747695,6059.0,319803.0,3779.94,0.011819588934437764
14179316,6059.0,540548.0,6428.04,0.011891709894403458
17132635,6111.0,533000.0,5734.72,0.010759324577861164
14492585,6059.0,579163.0,5986.28,0.010336088458689522
17201897,6111.0,620000.0,6886.9,0.01110790322580645
11001250,6037.0,380732.0,4591.46,0.012059558954855384
17137279,6111.0,484000.0,5237.5,0.010821280991735537
14501673,6059.0,424126.0,6516.84,0.015365339545323795
10793503,6037.0,295125.0,3520.74,0.011929656925031765
17225734,6111.0,885000.0,9873.06,0.011156
10984198,6037.0,187537.0,2340.17,0.012478444253667276
14638421,6059.0,434923.0,5089.42,0.011701887460538992
17177673,6111.0,362554.0,4529.62,0.012493642326384483
11099623,6037.0,301332.0,3662.81,0.012155396705295156
14397359,6059.0,680995.0,6839.06,0.01004274627567016
10954669,6037.0,629000.0,6894.48,0.01096101748807631
17178024,6111.0,437246.0,5423.26,0.01240322381451174
14404026,6059.0,1399900.0,15038.58,0.01074261018644189
14404592,6059.0,983621.0,10804.16,0.01098406805060079
14390567,6059.0,671863.0,6869.32,0.01022428679656418
17178576,6111.0,449000.0,5624.82,0.012527438752783964
10834307,6037.0,323041.0,3922.66,0.012142916843372821
11169689,6037.0,301000.0,4285.23,0.014236644518272425
10810171,6037.0,97150.0,1298.84,0.013369428718476581
11091766,6037.0,397236.0,4810.59,0.01211015617919826
10725069,6037.0,403123.0,4995.09,0.012390982404873947
10835036,6037.0,478006.0,5810.86,0.012156458287134471
10959342,6037.0,93265.0,1054.67,0.011308315016351258
14199254,6059.0,255821.0,2929.04,0.011449568252801764
14405588,6059.0,218973.0,2312.82,0.010562124097491472
14389630,6059.0,1148646.0,11782.0,0.010257294240349072
17118034,6111.0,319803.0,3669.9,0.011475502105983996
11110142,6037.0,259711.0,3737.22,0.014389918024265433
11189414,6037.0,227200.0,3690.92,0.01624524647887324
17073014,6111.0,30970.0,359.78,0.011617048756861478
11109407,6037.0,324145.0,4532.58,0.013983186536889354
14670526,6059.0,500636.0,5035.68,0.01005856550467805
14376856,6059.0,63999.0,606.02,0.009469210456413382
14670437,6059.0,512000.0,5151.0,0.010060546875
10845499,6037.0,441300.0,5380.12,0.012191525039655563
14378009,6059.0,357343.0,3710.46,0.010383469103914167
14379693,6059.0,143475.0,1424.92,0.009931486321658826
11106737,6037.0,265131.0,3787.51,0.014285428712598679
10813694,6037.0,339985.0,4344.53,0.01277859317322823
10771786,6037.0,259745.0,3322.41,0.012791045063427592
10949532,6037.0,502548.0,5579.61,0.011102640941760786
14150190,6059.0,670000.0,8000.58,0.011941164179104477
10863110,6037.0,384255.0,4599.32,0.011969447372187738
10898085,6037.0,725000.0,8802.21,0.012140979310344826
14204833,6059.0,664082.0,7135.04,0.01074421532280652
10864192,6037.0,872703.0,10677.44,0.012234906950016215
11090208,6037.0,153026.0,1973.2,0.012894540796988747
14656861,6059.0,327925.0,3970.08,0.012106670732637036
11088280,6037.0,499000.0,6172.05,0.012368837675350701
14441489,6059.0,563286.0,6819.54,0.012106709557844505
14442849,6059.0,371467.0,4593.48,0.012365782155615438
14444047,6059.0,139114.0,1357.14,0.009755596129792833
14444645,6059.0,533820.0,5422.12,0.010157206549024016
11074725,6037.0,543000.0,6690.14,0.012320699815837938
17240239,6111.0,382244.0,5414.84,0.01416592542983016
14644667,6059.0,78451.0,1119.28,0.014267249620782399
11171695,6037.0,723436.0,9576.6,0.013237660276790207
11074266,6037.0,277544.0,3604.13,0.01298579684662612
14447060,6059.0,111253.0,1506.04,0.013537073157577772
14447781,6059.0,1479021.0,16242.16,0.010981696676382553
10726930,6037.0,793845.0,9788.51,0.012330505325346889
11071988,6037.0,506100.0,6309.03,0.01246597510373444
17053771,6111.0,795992.0,9827.9,0.012346732127961085
11071045,6037.0,470458.0,5754.63,0.012231973948790328
10981971,6037.0,297000.0,3647.88,0.012282424242424242
14734051,6059.0,164874.0,1757.78,0.010661353518444388
14455886,6059.0,477466.0,4850.34,0.010158503432705156
14456148,6059.0,807830.0,11408.88,0.014122872386516964
11110732,6037.0,196000.0,2914.5,0.014869897959183673
10807165,6037.0,99991.0,1329.48,0.013295996639697574
14436872,6059.0,416614.0,4885.4,0.011726442222296898
11087206,6037.0,316000.0,3804.85,0.012040664556962025
14197873,6059.0,132302.0,1782.42,0.013472358694501974
14655414,6059.0,298545.0,2965.0,0.009931501113734947
14653597,6059.0,357144.0,4181.38,0.011707826534955088
14423552,6059.0,480000.0,5047.52,0.010515666666666668
14424208,6059.0,242783.0,2488.94,0.0102517062562041
10808481,6037.0,547334.0,6638.21,0.012128261719535056
14652414,6059.0,590319.0,6752.98,0.01143954370433613
14196346,6059.0,728164.0,8505.26,0.011680418147560165
14427333,6059.0,1241278.0,13967.26,0.01125232220340649
14652066,6059.0,209494.0,2134.7,0.01018979063839537
17058752,6111.0,878678.0,9214.06,0.01048627597367864
17188757,6111.0,260054.0,2827.86,0.010874126143031832
