parcelid,tax_value,value_pred_mean,value_pred_median,value_pred_lm,value_pred_glm,value_pred_lars,value_pred_lm2
14604142,358174.0,401186.33897808794,348476.0,407552.0,408159.80800810206,408239.4059363529,494976.0
11576675,190918.0,401186.33897808794,348476.0,220160.0,222191.1194868058,223132.85187724803,220360.0
11693009,947788.0,401186.33897808794,348476.0,498688.0,496855.0029017847,498896.9859755549,518496.0
14643495,362000.0,401186.33897808794,348476.0,297984.0,302935.3044907497,303186.39374006103,267280.0
12232155,94859.0,401186.33897808794,348476.0,262144.0,254819.44093919825,250747.7131362682,274576.0
11191416,202844.0,401186.33897808794,348476.0,528384.0,529356.4333446824,527892.141907064,392128.0
14474319,568185.0,401186.33897808794,348476.0,530432.0,535328.0328796525,535000.2024883749,439360.0
17216005,390544.0,401186.33897808794,348476.0,541696.0,545749.9055259243,545841.9667637593,527520.0
12665098,665713.0,401186.33897808794,348476.0,360448.0,365249.33089909924,365341.8094803719,338528.0
17237114,287007.0,401186.33897808794,348476.0,291840.0,293704.44344452536,293756.72214350075,306672.0
10818969,91524.0,401186.33897808794,348476.0,249856.0,250256.19960411702,249499.54037456075,284472.0
14292320,558000.0,401186.33897808794,348476.0,451584.0,447731.91746074514,448686.71896933357,393184.0
14628180,125096.0,401186.33897808794,348476.0,196608.0,196451.62732527312,197497.3172790269,149040.0
12007465,29839.0,401186.33897808794,348476.0,212992.0,216848.42751309572,218722.85145353182,305448.0
12084536,544173.0,401186.33897808794,348476.0,282624.0,285834.3518151911,287017.0777699515,367120.0
12752683,388364.0,401186.33897808794,348476.0,322560.0,327484.24607216625,328017.6668782927,290528.0
14042218,107810.0,401186.33897808794,348476.0,586752.0,584005.361215368,585187.0824487486,561632.0
12406853,73143.0,401186.33897808794,348476.0,280576.0,280309.3530025153,278697.8607799059,271984.0
14614333,522000.0,401186.33897808794,348476.0,523264.0,521775.9591161811,521440.44358063466,595904.0
12329826,470779.0,401186.33897808794,348476.0,417792.0,413268.550777672,413916.35929250973,403584.0
13913620,328863.0,401186.33897808794,348476.0,314368.0,311405.01684384356,311477.971907567,283472.0
12563231,289000.0,401186.33897808794,348476.0,269312.0,263316.6338664399,261389.96363417312,239600.0
14213475,594000.0,401186.33897808794,348476.0,565248.0,564432.0385998519,563604.8353208031,544320.0
14362979,588507.0,401186.33897808794,348476.0,442368.0,444660.0340060155,444678.4136487824,460928.0
11113960,546346.0,401186.33897808794,348476.0,582656.0,585616.5054393187,585496.5998742862,578496.0
11727619,55390.0,401186.33897808794,348476.0,363520.0,358275.9310075466,359160.178781621,413104.0
14707161,561558.0,401186.33897808794,348476.0,525312.0,529674.4501849994,529508.1781871978,525248.0
11692489,272433.0,401186.33897808794,348476.0,931840.0,932614.7994221428,927750.9037973895,942144.0
12560646,335499.0,401186.33897808794,348476.0,462848.0,467878.8168027896,468231.0618648875,564672.0
12929716,115730.0,401186.33897808794,348476.0,241664.0,241340.98391320248,241665.10153098055,247264.0
10857136,407928.0,401186.33897808794,348476.0,526336.0,524746.016193173,523377.52809202636,538432.0
13928190,67240.0,401186.33897808794,348476.0,359424.0,357482.9334694549,357473.4583755749,317968.0
14622062,245000.0,401186.33897808794,348476.0,387072.0,383140.7218388084,383609.0992218603,285664.0
12643639,299000.0,401186.33897808794,348476.0,352256.0,352405.69809415354,352402.738151097,333600.0
11626654,126907.0,401186.33897808794,348476.0,388096.0,384669.0636868662,385559.0418724045,422592.0
17269884,429184.0,401186.33897808794,348476.0,415744.0,417107.34336652956,417786.9559886788,383840.0
11125550,304516.0,401186.33897808794,348476.0,380928.0,384874.2123158143,384583.0810494659,379776.0
12591381,425000.0,401186.33897808794,348476.0,371712.0,369248.5842091315,368954.8639798615,343616.0
13863186,854985.0,401186.33897808794,348476.0,669696.0,674163.2922494434,671813.5852038872,670976.0
14720663,222965.0,401186.33897808794,348476.0,340992.0,347818.3099313311,348824.4909948809,304160.0
11337949,398270.0,401186.33897808794,348476.0,622592.0,631370.7982790323,629090.8448304539,355136.0
12708082,108266.0,401186.33897808794,348476.0,452608.0,454053.99651044264,455154.10397533514,427488.0
14498448,507503.0,401186.33897808794,348476.0,506880.0,508148.0000289895,509381.847182942,515840.0
17141848,352079.0,401186.33897808794,348476.0,297984.0,300262.16681392834,299178.26006975997,242608.0
11479526,105576.0,401186.33897808794,348476.0,504832.0,502100.46416197816,501682.5565644371,490976.0
11866900,46439.0,401186.33897808794,348476.0,224256.0,218085.92146560282,217133.61576097854,257136.0
17176092,416783.0,401186.33897808794,348476.0,622592.0,626293.5627362616,625680.6837162473,612864.0
12873657,141610.0,401186.33897808794,348476.0,258048.0,260078.37265464297,260949.7971137137,198016.0
14660870,582000.0,401186.33897808794,348476.0,325632.0,322842.66954466025,323721.0149333642,271288.0
14247643,262604.0,401186.33897808794,348476.0,496640.0,500943.21078007057,501708.3455732751,427472.0
17124567,1139084.0,401186.33897808794,348476.0,747520.0,748402.0709732828,745692.0028521146,710624.0
12613744,410890.0,401186.33897808794,348476.0,332800.0,326359.11267281685,324432.76147133205,299056.0
12205557,44060.0,401186.33897808794,348476.0,391168.0,385249.912432187,385917.67179834365,378896.0
12482793,351906.0,401186.33897808794,348476.0,353280.0,352851.8240295361,353821.1837540848,339872.0
10994143,250282.0,401186.33897808794,348476.0,233472.0,233591.67999982758,234223.5989923483,284480.0
11096018,436159.0,401186.33897808794,348476.0,309248.0,309664.6964727425,309755.3252381652,329072.0
12274251,264059.0,401186.33897808794,348476.0,262144.0,259331.2022652607,256162.85309816583,266704.0
14182823,116911.0,401186.33897808794,348476.0,497664.0,498106.61723340413,499724.9842649752,466528.0
11994559,1030301.0,401186.33897808794,348476.0,321536.0,317016.11267574085,318649.97805552994,389064.0
17233788,475308.0,401186.33897808794,348476.0,302080.0,297655.8183437665,297820.6240909691,300608.0
10860746,409145.0,401186.33897808794,348476.0,387072.0,384323.803247927,384262.5023367957,420800.0
12118873,387505.0,401186.33897808794,348476.0,519168.0,515442.6498005707,516411.73552439356,535280.0
11317163,244385.0,401186.33897808794,348476.0,283648.0,285839.4436213628,287143.6089946453,201408.0
11281803,82226.0,401186.33897808794,348476.0,154624.0,162773.97559196415,164148.98121199437,138064.0
10734872,396208.0,401186.33897808794,348476.0,556032.0,557072.7683299483,556153.4821460011,564864.0
12419447,344000.0,401186.33897808794,348476.0,241664.0,241492.52548464137,238892.8648209456,213080.0
13867690,775000.0,401186.33897808794,348476.0,505856.0,507833.165262953,509496.2872944731,470912.0
11040425,444000.0,401186.33897808794,348476.0,352256.0,355305.68149955076,356139.80049967254,390560.0
12507741,300258.0,401186.33897808794,348476.0,449536.0,448994.07913432707,449256.84871303546,432544.0
11537770,697367.0,401186.33897808794,348476.0,555008.0,558427.571062238,556815.6903936944,629952.0
17092051,414080.0,401186.33897808794,348476.0,448512.0,443215.119630314,442779.75361646654,372032.0
14736129,470782.0,401186.33897808794,348476.0,474112.0,473721.33434079797,473312.71021061146,540032.0
12768889,355548.0,401186.33897808794,348476.0,206848.0,207485.28528050138,205457.61707477062,229792.0
13920432,482767.0,401186.33897808794,348476.0,299008.0,300047.9110172132,298761.98038201564,328736.0
14628468,291784.0,401186.33897808794,348476.0,297984.0,302247.41737391875,302769.07166504103,265280.0
14628812,487320.0,401186.33897808794,348476.0,421888.0,423115.25189125154,422885.1765059674,459456.0
12123741,694000.0,401186.33897808794,348476.0,355328.0,351640.67463610054,352366.9412916838,363184.0
14339377,552819.0,401186.33897808794,348476.0,685056.0,686242.9242409221,685200.3948814522,720192.0
12245547,232250.0,401186.33897808794,348476.0,471040.0,469994.5725900789,469843.37594840245,471968.0
12439394,521646.0,401186.33897808794,348476.0,521216.0,520826.01400606806,520928.3810651867,635840.0
17191915,482031.0,401186.33897808794,348476.0,709632.0,710839.1308571767,710055.645614815,715072.0
12712875,821784.0,401186.33897808794,348476.0,481280.0,477109.11547374725,477256.9505664157,441184.0
13005241,83207.0,401186.33897808794,348476.0,348160.0,348955.7161581354,350032.32725331467,352352.0
12029810,780174.0,401186.33897808794,348476.0,390144.0,386424.2442466362,387600.8281386646,458800.0
14026968,85688.0,401186.33897808794,348476.0,442368.0,445871.8607360765,446254.3918989067,415776.0
12525630,355000.0,401186.33897808794,348476.0,331776.0,336156.6341282072,336992.57812061865,294184.0
14726464,223969.0,401186.33897808794,348476.0,266240.0,261636.93527873032,262107.13881387998,246720.0
12609915,725112.0,401186.33897808794,348476.0,533504.0,535023.5697263357,536744.9782176425,543136.0
14113793,470040.0,401186.33897808794,348476.0,628736.0,630225.1664559918,632122.9215425116,726656.0
13850648,100761.0,401186.33897808794,348476.0,335872.0,339395.4313194373,340165.8780543733,306992.0
11531962,245567.0,401186.33897808794,348476.0,290816.0,292263.8728131417,290389.73469287844,302128.0
11537457,642308.0,401186.33897808794,348476.0,272384.0,265387.1814253236,261562.04364570184,275328.0
11863127,413177.0,401186.33897808794,348476.0,308224.0,303471.3973148296,303700.3253725068,314496.0
12493769,497000.0,401186.33897808794,348476.0,307200.0,306472.3100351134,306038.43344369606,298560.0
14656663,301989.0,401186.33897808794,348476.0,567296.0,570027.2179052066,569063.8059452958,556608.0
11465234,218739.0,401186.33897808794,348476.0,379904.0,378174.0930078313,378205.79473882756,385728.0
11155985,291000.0,401186.33897808794,348476.0,304128.0,310243.4813432158,310441.2631997114,297600.0
12969457,753001.0,401186.33897808794,348476.0,545792.0,546744.869727476,544768.5090468965,493120.0
14429051,118598.0,401186.33897808794,348476.0,543744.0,549143.765701275,548979.9833765703,470304.0
14610460,1029915.0,401186.33897808794,348476.0,521216.0,524952.3836206947,524174.5375771285,624224.0
10843675,75541.0,401186.33897808794,348476.0,278528.0,271782.9921478592,272169.35178661894,317728.0
12553973,185184.0,401186.33897808794,348476.0,312320.0,313024.4144853926,310270.3858938316,333568.0
11667524,152390.0,401186.33897808794,348476.0,458752.0,455712.92289070564,455599.4640051422,464016.0
13847152,231654.0,401186.33897808794,348476.0,329728.0,332504.19360632834,332166.4282471679,296032.0
14709489,215709.0,401186.33897808794,348476.0,320512.0,325076.6117224448,325203.3042243966,255328.0
17127315,701000.0,401186.33897808794,348476.0,621568.0,615958.5455104909,615385.9124041395,639680.0
11939878,29147.0,401186.33897808794,348476.0,233472.0,228345.6654406821,227754.78779227045,290224.0
12143168,723399.0,401186.33897808794,348476.0,437248.0,438557.58083161275,437887.023840099,465216.0
14252106,49560.0,401186.33897808794,348476.0,299008.0,292656.31574525265,291822.99625008716,241104.0
11401743,332417.0,401186.33897808794,348476.0,411648.0,414280.4884425874,414356.1474223635,437504.0
10810352,787000.0,401186.33897808794,348476.0,502784.0,507770.71797181014,507458.6156801129,505984.0
14017264,56630.0,401186.33897808794,348476.0,329728.0,327873.19110126,327990.5747165432,300576.0
13079563,697857.0,401186.33897808794,348476.0,435200.0,440368.4678218616,440236.22976904246,435136.0
14479044,660668.0,401186.33897808794,348476.0,684032.0,681082.3224696494,679440.154278692,661568.0
11293823,96496.0,401186.33897808794,348476.0,157696.0,161584.21229443897,164208.1828629648,177632.0
12699736,1177752.0,401186.33897808794,348476.0,723968.0,718451.3308818119,720123.5355037348,734592.0
11065141,250193.0,401186.33897808794,348476.0,387072.0,390852.1404824371,390988.0956658412,399840.0
11709217,43594.0,401186.33897808794,348476.0,242688.0,239418.34709434627,237238.80926549382,299856.0
11498528,1140000.0,401186.33897808794,348476.0,289792.0,291446.48661294044,288443.76292030956,285576.0
14740432,390335.0,401186.33897808794,348476.0,416768.0,413870.47447742533,414081.99938128015,415200.0
12962970,54627.0,401186.33897808794,348476.0,194560.0,190286.19463607878,188424.05212957144,222160.0
11216659,238344.0,401186.33897808794,348476.0,481280.0,485693.9890634656,486291.3373381082,374144.0
10794102,279593.0,401186.33897808794,348476.0,212992.0,212162.3262487178,212976.7187058927,229584.0
12109868,223118.0,401186.33897808794,348476.0,289792.0,286017.8148732321,286656.90577540454,300608.0
17162024,239881.0,401186.33897808794,348476.0,303104.0,301799.4049392117,298146.8083806485,208280.0
11975853,56728.0,401186.33897808794,348476.0,253952.0,248516.81529411487,248429.30531855882,264640.0
11764617,397800.0,401186.33897808794,348476.0,444416.0,444745.15584062826,449387.49980997294,539440.0
12449488,442000.0,401186.33897808794,348476.0,338944.0,342031.5829373966,341999.3487955944,320144.0
10785029,408344.0,401186.33897808794,348476.0,266240.0,266918.4565657517,266479.655116059,294736.0
12980834,73001.0,401186.33897808794,348476.0,238592.0,234558.1077194174,234258.57496596198,282272.0
14692013,414213.0,401186.33897808794,348476.0,432128.0,433993.8907419974,433957.061445768,420672.0
14436710,761971.0,401186.33897808794,348476.0,645120.0,651832.1630124009,650413.4698416747,721536.0
12398887,54211.0,401186.33897808794,348476.0,299008.0,300131.06229706545,300121.13457712694,277008.0
13083605,261273.0,401186.33897808794,348476.0,352256.0,350234.4487634562,350725.0764263476,372960.0
11212240,190880.0,401186.33897808794,348476.0,229376.0,227050.51282829908,228086.53581770734,180192.0
14647742,343172.0,401186.33897808794,348476.0,375808.0,379316.1795605917,379414.4897119219,308896.0
11343623,289353.0,401186.33897808794,348476.0,184320.0,184573.2043891116,183486.65545260935,190400.0
11431674,53379.0,401186.33897808794,348476.0,294912.0,296838.4280255863,295370.2227499002,269552.0
11853548,350141.0,401186.33897808794,348476.0,392192.0,394208.97830812517,396338.31721115374,404160.0
14257267,163625.0,401186.33897808794,348476.0,369664.0,365245.6629794376,365849.68072978314,325760.0
12902386,272386.0,401186.33897808794,348476.0,207872.0,210085.09592791466,210169.15478921635,211584.0
14248193,298124.0,401186.33897808794,348476.0,379904.0,383432.0710872308,384812.1010840466,364128.0
14636065,152583.0,401186.33897808794,348476.0,327680.0,329615.22138159495,330139.241163635,241520.0
12570667,164000.0,401186.33897808794,348476.0,324608.0,326590.1530706999,325494.3363179552,302976.0
14621846,273835.0,401186.33897808794,348476.0,325632.0,329882.8766212587,329886.6844255677,289408.0
11348219,654000.0,401186.33897808794,348476.0,538624.0,540077.1290299129,540180.697973963,535488.0
10917461,856903.0,401186.33897808794,348476.0,424960.0,428021.7626354541,428000.71186520474,441216.0
11010582,110751.0,401186.33897808794,348476.0,321536.0,323644.03443357424,327206.4598748019,360352.0
14030561,93774.0,401186.33897808794,348476.0,394240.0,389759.1296771667,389930.1510552561,347296.0
14207119,605381.0,401186.33897808794,348476.0,401408.0,399381.7451607997,399506.2599546451,434816.0
10827513,218278.0,401186.33897808794,348476.0,306176.0,310753.5517620919,312192.2134977233,315584.0
14170362,611180.0,401186.33897808794,348476.0,445440.0,444608.4968455917,446190.33653081645,419360.0
13038763,80034.0,401186.33897808794,348476.0,291840.0,293815.4800064601,295017.8961531961,277072.0
11906043,314104.0,401186.33897808794,348476.0,403456.0,400606.93570265535,401022.8741639624,407744.0
12111009,211770.0,401186.33897808794,348476.0,279552.0,285174.67867524765,285905.9010442292,294736.0
10779083,64353.0,401186.33897808794,348476.0,278528.0,279083.43536665966,278776.4229811247,300344.0
14182550,446561.0,401186.33897808794,348476.0,458752.0,454061.35284440016,456686.9214810267,421696.0
13067693,273800.0,401186.33897808794,348476.0,287744.0,287772.59976214956,288522.54043469194,273632.0
17155693,92593.0,401186.33897808794,348476.0,335872.0,333129.6917509823,330641.25846486865,216016.0
17217991,837745.0,401186.33897808794,348476.0,708608.0,711951.6140162086,709268.0874476975,751680.0
17071819,329763.0,401186.33897808794,348476.0,635904.0,640726.3730666081,639384.8969656862,585056.0
14603359,432225.0,401186.33897808794,348476.0,355328.0,358424.17345081124,358441.6974439595,429856.0
17148522,261068.0,401186.33897808794,348476.0,333824.0,333425.84446862945,331776.87078722974,212256.0
12074656,607000.0,401186.33897808794,348476.0,395264.0,396229.1198932699,396244.81735439354,401568.0
12129675,772507.0,401186.33897808794,348476.0,540672.0,546176.6644511044,545222.8560851947,515712.0
12999165,424247.0,401186.33897808794,348476.0,232448.0,234074.2637520221,233924.90519200478,251424.0
10856289,1093000.0,401186.33897808794,348476.0,659456.0,663378.7388743582,662874.4878562804,742720.0
10804727,420384.0,401186.33897808794,348476.0,587776.0,592547.5779950744,591232.5784035447,600768.0
11754844,145276.0,401186.33897808794,348476.0,463872.0,463933.72609282756,464934.0880853206,508128.0
11063599,540066.0,401186.33897808794,348476.0,465920.0,468650.63084870315,469301.5904562203,488736.0
11756856,591000.0,401186.33897808794,348476.0,342016.0,345650.4885921129,346011.2382452403,355360.0
11152741,210010.0,401186.33897808794,348476.0,334848.0,334654.7890946957,335500.1540899021,351936.0
14108526,405847.0,401186.33897808794,348476.0,378880.0,376832.28081225476,377389.9074858711,360736.0
10840579,89626.0,401186.33897808794,348476.0,294912.0,291507.48456452694,292301.4657370926,327304.0
10737032,1379351.0,401186.33897808794,348476.0,416768.0,420115.7416874403,420574.22784570226,431072.0
14170901,126830.0,401186.33897808794,348476.0,415744.0,418242.66268546984,419636.6653444534,409568.0
14080857,508347.0,401186.33897808794,348476.0,503808.0,505321.9042313517,504861.44478869694,486944.0
11128870,494000.0,401186.33897808794,348476.0,427008.0,423595.79324989126,423343.69565213606,424160.0
11214529,183835.0,401186.33897808794,348476.0,277504.0,280576.0040688901,281640.635478148,226752.0
11305068,229108.0,401186.33897808794,348476.0,254976.0,257971.40416421494,259227.5928556043,188480.0
14237020,516713.0,401186.33897808794,348476.0,278528.0,273190.26767072047,273016.1709076758,209648.0
17156515,389000.0,401186.33897808794,348476.0,425984.0,419299.4466423383,418844.2891661682,298112.0
14334192,138445.0,401186.33897808794,348476.0,586752.0,591075.2326446702,592432.1758582204,537504.0
12760132,245335.0,401186.33897808794,348476.0,238592.0,232362.77147106954,227043.59440954105,253488.0
11097064,399214.0,401186.33897808794,348476.0,460800.0,459587.4101403692,461330.88862349046,505792.0
14667388,244038.0,401186.33897808794,348476.0,254976.0,259201.92008305457,259692.25188952038,262912.0
10915403,90667.0,401186.33897808794,348476.0,276480.0,274534.16016702447,274065.97319248295,284168.0
14599424,513625.0,401186.33897808794,348476.0,525312.0,523323.5162439574,522720.20318985695,576000.0
14388423,489259.0,401186.33897808794,348476.0,478208.0,481170.543131258,480992.4169541895,435968.0
10767660,551950.0,401186.33897808794,348476.0,670720.0,666474.9901011211,666518.187233622,668416.0
14224166,466856.0,401186.33897808794,348476.0,396288.0,400135.37385905,400785.21058613574,364672.0
12685721,140998.0,401186.33897808794,348476.0,480256.0,483112.5483062633,483431.4376218687,445744.0
12050998,710000.0,401186.33897808794,348476.0,273408.0,277372.33752068266,278098.80913786904,341968.0
12448641,390871.0,401186.33897808794,348476.0,336896.0,335834.02273990144,336186.3268602986,314728.0
12660208,867000.0,401186.33897808794,348476.0,329728.0,328861.92389869696,327981.4210051954,296976.0
13033221,272596.0,401186.33897808794,348476.0,269312.0,267682.0125865253,270031.785429753,309824.0
11609040,445080.0,401186.33897808794,348476.0,562176.0,568809.3314294466,567060.3032968218,583840.0
11402673,292399.0,401186.33897808794,348476.0,246784.0,239012.86291231893,236770.5862612385,304432.0
12656650,361355.0,401186.33897808794,348476.0,381952.0,377590.80480082065,376934.02532531734,316256.0
14076951,385911.0,401186.33897808794,348476.0,555008.0,550534.2658570955,551665.309255342,548896.0
12435641,659912.0,401186.33897808794,348476.0,443392.0,437941.5693776822,439852.9383306725,414064.0
11589293,1050000.0,401186.33897808794,348476.0,140288.0,142828.3402546323,144123.71818566392,223448.0
12000660,598997.0,401186.33897808794,348476.0,322560.0,327743.6810005899,328148.6795853127,338624.0
12781537,296996.0,401186.33897808794,348476.0,251904.0,252120.99904561712,251374.27838287462,260560.0
12537032,430000.0,401186.33897808794,348476.0,313344.0,310465.2305575955,308851.68067259254,255960.0
11617972,285109.0,401186.33897808794,348476.0,468992.0,471680.7062336252,471464.3368414195,489016.0
17125940,327000.0,401186.33897808794,348476.0,310272.0,310864.6593634252,309246.03320608503,244096.0
14333342,951844.0,401186.33897808794,348476.0,746496.0,750908.1123664649,748366.69894855,789248.0
13868064,480816.0,401186.33897808794,348476.0,385024.0,384734.163470845,385571.01249541587,344272.0
14230805,443829.0,401186.33897808794,348476.0,334848.0,333022.6734984773,334083.56570828246,307168.0
12524049,783008.0,401186.33897808794,348476.0,593920.0,597072.6120872549,596439.2144146056,558720.0
11095816,124779.0,401186.33897808794,348476.0,235520.0,236483.59201468836,236960.10085413654,246144.0
11784578,413177.0,401186.33897808794,348476.0,233472.0,233486.45725748787,239321.23409732143,410624.0
17299269,695446.0,401186.33897808794,348476.0,387072.0,384547.8277668931,384218.2565721824,355488.0
13875891,240086.0,401186.33897808794,348476.0,351232.0,347808.34881497396,349474.4459831911,324592.0
13026896,648530.0,401186.33897808794,348476.0,680960.0,690124.5658277402,687971.2285218312,721792.0
13854302,455000.0,401186.33897808794,348476.0,276480.0,272418.61030770524,272132.12189151975,262816.0
11260573,247198.0,401186.33897808794,348476.0,243712.0,242949.04253864248,245334.89006976958,212928.0
10925225,309684.0,401186.33897808794,348476.0,208896.0,206511.67892251175,204184.0263639621,258840.0
11950513,698985.0,401186.33897808794,348476.0,225280.0,220974.6654154015,222303.7789554284,326184.0
14645577,247135.0,401186.33897808794,348476.0,248832.0,248702.3839749714,249395.33317228436,237152.0
12208285,364000.0,401186.33897808794,348476.0,458752.0,463421.95848677756,463472.5334695795,462352.0
14698580,376000.0,401186.33897808794,348476.0,354304.0,348072.3438848871,347631.84700103046,331488.0
11189661,184618.0,401186.33897808794,348476.0,277504.0,281923.150961307,283080.5088644198,230464.0
14235264,848000.0,401186.33897808794,348476.0,635904.0,638438.7606384607,640655.1012533756,640896.0
12789131,122145.0,401186.33897808794,348476.0,569344.0,574791.5367365724,573977.4808924561,539104.0
10916305,744630.0,401186.33897808794,348476.0,544768.0,542860.6273143032,542084.4592026732,547872.0
13977563,1205101.0,401186.33897808794,348476.0,612352.0,607562.7982625602,611587.517431227,717952.0
17258381,48102.0,401186.33897808794,348476.0,239616.0,242773.69928950816,242889.9059402239,321080.0
10763837,157855.0,401186.33897808794,348476.0,321536.0,322587.15631945874,322868.50063780905,344720.0
14142759,477228.0,401186.33897808794,348476.0,505856.0,503073.53071941156,503196.17404331523,472128.0
17137450,214663.0,401186.33897808794,348476.0,427008.0,424170.61871321045,423644.96694348217,364704.0
14715958,211040.0,401186.33897808794,348476.0,330752.0,327118.87558003084,328098.5077810469,233312.0
13834712,515747.0,401186.33897808794,348476.0,441344.0,437889.19883938466,438296.41696252895,356568.0
11261834,147084.0,401186.33897808794,348476.0,200704.0,197861.34070912132,199042.93115932477,168032.0
13050118,623411.0,401186.33897808794,348476.0,538624.0,542645.8342515264,543190.0223718635,521280.0
14730495,135849.0,401186.33897808794,348476.0,257024.0,258833.58945807157,260022.2622625889,185584.0
12105944,605000.0,401186.33897808794,348476.0,315392.0,318542.92968940816,319330.270808888,333656.0
12910072,248527.0,401186.33897808794,348476.0,212992.0,214219.41984056632,214040.52684231207,221280.0
10777201,375642.0,401186.33897808794,348476.0,263168.0,261720.40705564068,261280.2111108229,288224.0
11972038,142547.0,401186.33897808794,348476.0,180224.0,182048.62085969065,184090.92542816378,288024.0
10976182,428000.0,401186.33897808794,348476.0,290816.0,292001.5084010806,293439.0775139632,335856.0
12529157,1341017.0,401186.33897808794,348476.0,488448.0,486577.3045199524,487153.8931472424,433488.0
11565499,849135.0,401186.33897808794,348476.0,470016.0,467673.1103926065,466925.1025932983,550080.0
11832596,314376.0,401186.33897808794,348476.0,307200.0,303297.5893446222,303754.76251044625,325144.0
12530132,616141.0,401186.33897808794,348476.0,444416.0,441117.26436734875,440963.53311685164,414432.0
11746790,326192.0,401186.33897808794,348476.0,233472.0,229624.80679122754,229972.98307295598,258432.0
12749741,82374.0,401186.33897808794,348476.0,318464.0,315559.3018319791,315691.7442576764,297424.0
12464402,621319.0,401186.33897808794,348476.0,593920.0,594877.1175653375,593959.0456346923,576256.0
12140115,54002.0,401186.33897808794,348476.0,261120.0,263786.5327444296,264665.4552392966,266656.0
11275501,155935.0,401186.33897808794,348476.0,157696.0,164850.5726566267,165909.16560626525,106208.0
12309989,125261.0,401186.33897808794,348476.0,304128.0,299963.88047016016,300272.1178370426,333824.0
12820370,46962.0,401186.33897808794,348476.0,210944.0,213139.09425561666,210476.13097606672,231696.0
14667738,478166.0,401186.33897808794,348476.0,499712.0,496641.6445123295,496642.7679807423,459328.0
12177739,930214.0,401186.33897808794,348476.0,528384.0,526469.4666555345,525753.1603754302,511104.0
11540009,710674.0,401186.33897808794,348476.0,380928.0,385059.43664699397,386405.3878127013,482944.0
12124636,39095.0,401186.33897808794,348476.0,265216.0,267798.3644137934,268446.86189490336,274352.0
10721046,446710.0,401186.33897808794,348476.0,344064.0,339282.449607504,339583.78778576397,359440.0
12227469,338000.0,401186.33897808794,348476.0,391168.0,391159.8219865486,391809.86567116604,390112.0
14659531,395288.0,401186.33897808794,348476.0,406528.0,410118.6893102466,410206.530374409,391136.0
11687646,1270106.0,401186.33897808794,348476.0,850944.0,854706.1006974487,849822.2682017433,875968.0
17125619,435000.0,401186.33897808794,348476.0,275456.0,276597.76259639097,274780.7604583792,259696.0
14367363,467972.0,401186.33897808794,348476.0,438272.0,432728.1928605205,433548.44521134405,486656.0
17086630,619000.0,401186.33897808794,348476.0,406528.0,399826.67478268663,402375.39747527265,304064.0
12981253,150870.0,401186.33897808794,348476.0,313344.0,308204.8477955621,309946.62307828583,322016.0
11105117,364474.0,401186.33897808794,348476.0,153600.0,152616.0425277808,149060.2419322923,186416.0
11887916,228495.0,401186.33897808794,348476.0,313344.0,311720.9301880855,312461.4690857025,318176.0
17126652,366052.0,401186.33897808794,348476.0,472064.0,466850.04433675436,467142.19410472066,444992.0
14681273,710000.0,401186.33897808794,348476.0,429056.0,431836.3368061002,431602.81672090414,493504.0
14162367,734817.0,401186.33897808794,348476.0,460800.0,457826.944712841,459197.42390585,480992.0
11875577,167748.0,401186.33897808794,348476.0,139264.0,140960.00956156745,142993.35151691246,251536.0
14463988,748239.0,401186.33897808794,348476.0,548864.0,552367.3167483776,551970.9966367137,611072.0
11437965,508659.0,401186.33897808794,348476.0,442368.0,440211.92150215246,441636.20826655545,443392.0
12861053,681000.0,401186.33897808794,348476.0,454656.0,453397.6416694319,452997.800094243,513536.0
17270346,560329.0,401186.33897808794,348476.0,398336.0,395671.32799238944,396450.01224324066,356768.0
11036259,150547.0,401186.33897808794,348476.0,267264.0,261585.17594456387,261029.60040436994,283904.0
11150296,475355.0,401186.33897808794,348476.0,450560.0,453956.3010302791,454484.196256169,463616.0
14750045,275000.0,401186.33897808794,348476.0,285696.0,285982.19349972473,283337.03340721555,271440.0
11060602,96466.0,401186.33897808794,348476.0,432128.0,433924.95007973094,434781.55839006265,444416.0
12429546,43391.0,401186.33897808794,348476.0,275456.0,272036.38656742143,273580.7171908487,225088.0
14260873,433511.0,401186.33897808794,348476.0,300032.0,298832.70023879607,297950.17339966656,257840.0
11541998,379110.0,401186.33897808794,348476.0,328704.0,326433.31393133797,326405.1388197248,334576.0
10867295,122975.0,401186.33897808794,348476.0,343040.0,347640.0461180729,348300.67602832196,396416.0
13073408,398000.0,401186.33897808794,348476.0,354304.0,360173.4230528185,361054.8568346206,324544.0
13857296,290390.0,401186.33897808794,348476.0,218112.0,217945.5973390704,216036.09521001985,194024.0
12966740,497054.0,401186.33897808794,348476.0,364544.0,366027.616179305,366244.6111315865,361920.0
11788910,157431.0,401186.33897808794,348476.0,306176.0,306489.013630825,307346.09842460905,321648.0
12754398,244453.0,401186.33897808794,348476.0,236544.0,233522.90427870164,230924.44870312035,212520.0
12482839,300777.0,401186.33897808794,348476.0,358400.0,358800.7248373831,359921.4416092614,344704.0
11495480,959303.0,401186.33897808794,348476.0,513024.0,507332.10411599325,507362.82831898483,536448.0
14726155,158900.0,401186.33897808794,348476.0,290816.0,284820.46726896847,286307.9739997942,256160.0
